Category 	 ID 	 Algorithm 	 idRun 	 HV 	 Time
R1	04	bd1	3	0.79567	720.02
R1	04	bd1	4	0.86292	422.86
R1	04	bd1	5	0.9831	398.04
R1	04	bd1	6	0.9619	370.98
R1	04	bd1	7	0.98079	418.8
R1	04	bd1	8	0.88924	376.7
R1	04	bd1	9	0.89694	653.59
R1	04	bd1	10	0.96681	438.28
R1	04	bd1	11	0.86035	535.98
R1	04	bd1	12	0.63628	720.31
R1	04	bd1	13	0.86296	496.47
R1	04	bd1	14	0.84548	417.41
R1	04	bd1	15	0.94166	537.93
R1	04	bd1	16	0.85524	429.11
R1	04	bd1	17	0.95922	505.04
R1	04	bd1	18	0.86112	524.84
R1	04	bd1	19	0.93936	358.19
R1	04	bd1	20	0.78757	720.3
R1	04	bd1	21	0.77719	720.01
R1	04	bd1	22	0.96692	494.18
R1	04	bd1	23	0.8858	513.67
R1	04	bd1	24	0.90003	555.25
R1	04	bd1	25	0.9292	560.22
R1	04	bd1	26	0.80952	550.21
R1	04	bd1	27	0.77333	720.07
R1	04	bd1	28	0.68069	720.61
R1	04	bd1	29	0.95897	554.48
R1	04	bd1	30	0.96111	580.88
R1	04	bd2	1	0.91663	594.53
R1	04	bd2	2	0.99804	437.01
R1	04	bd2	3	0.90196	552.51
R1	04	bd2	4	0.92245	542.14
R1	04	bd2	5	0.99261	471.03
R1	04	bd2	6	0.76544	720.72
R1	04	bd2	7	0.93343	549.21
R1	04	bd2	8	0.82438	551.88
R1	04	bd2	9	0.82073	617.71
R1	04	bd2	10	0.82379	599.75
R1	04	bd2	11	0.94591	360.49
R1	04	bd2	12	0.79924	720.62
R1	04	bd2	13	0.95275	330.88
R1	04	bd2	14	0.90657	403.64
R1	04	bd2	15	0.83947	715.11
R1	04	bd2	16	0.96664	408.57
R1	04	bd2	17	0.73198	720.2
R1	04	bd2	18	0.92458	434.8
R1	04	bd2	19	0.8504	469.28
R1	04	bd2	20	0.90162	466.66
R1	04	bd2	21	0.92467	464.97
R1	04	bd2	22	0.87728	618.33
R1	04	bd2	23	0.90707	391.01
R1	04	bd2	24	0.8444	577.28
R1	04	bd2	25	0.83384	510.71
R1	04	bd2	26	0.78318	720.03
R1	04	bd2	27	0.83595	407.18
R1	04	bd2	28	0.9579	543.15
R1	04	bd2	29	0.92999	438.78
R1	04	bd2	30	0.80922	664.96
R1	04	bd3	1	0.97693	318.64
R1	04	bd3	2	0.81869	447.79
R1	04	bd3	3	0.72935	720.07
R1	04	bd3	4	0.61302	720.48
R1	04	bd3	5	0.79358	720.02
R1	04	bd3	6	0.69823	720.27
R1	04	bd3	7	0.7842	720.17
R1	04	bd3	8	0.7914	720.05
R1	04	bd3	9	0.85726	417.78
R1	04	bd3	10	0.87933	282.34
R1	04	bd3	11	0.6422	720.08
R1	04	bd3	12	0.7756	720.25
R1	04	bd3	13	0.70827	720.2
R1	04	bd3	14	0.88832	592.39
R1	04	bd3	15	0.85676	360.67
R1	04	bd3	16	0.76721	720.04
R1	04	bd3	17	0.78728	720.03
R1	04	bd3	18	0.56827	720.38
R1	04	bd3	19	0.78733	720.05
R1	04	bd3	20	0.72005	720.1
R1	04	bd3	21	0.82873	347.66
R1	04	bd3	22	0.62809	720.24
R1	04	bd3	23	0.63451	720.16
R1	04	bd3	24	0.73157	720.06
R1	04	bd3	25	0.88179	309.2
R1	04	bd3	26	0.83368	391.22
R1	04	bd3	27	0.8355	486.24
R1	04	bd3	28	0.809	399.65
R1	04	bd3	29	0.82051	414.78
R1	04	bd3	30	0.7533	720.18
R1	04	moeadls	1	0.47508	720.02
R1	04	moeadls	2	0.46671	720.83
R1	04	moeadls	3	0.49161	722.27
R1	04	moeadls	4	0.47704	723.65
R1	04	moeadls	5	0.47076	720.44
R1	04	moeadls	6	0.56273	721.09
R1	04	moeadls	7	0.48031	720.8
R1	04	moeadls	8	0.48601	720.07
R1	04	moeadls	9	0.56512	720.44
R1	04	moeadls	10	0.59471	720.73
R1	04	moeadls	11	0.50309	721.16
R1	04	moeadls	12	0.55231	720.37
R1	04	moeadls	13	0.54809	721.32
R1	04	moeadls	14	0.4526	721.0
R1	04	moeadls	15	0.38764	721.42
R1	04	moeadls	16	0.61794	720.79
R1	04	moeadls	17	0.49339	721.12
R1	04	moeadls	18	0.57086	721.21
R1	04	moeadls	19	0.53315	720.65
R1	04	moeadls	20	0.41471	720.04
R1	04	moeadls	21	0.39164	721.55
R1	04	moeadls	22	0.42033	726.5
R1	04	moeadls	23	0.38154	724.38
R1	04	moeadls	24	0.38538	721.21
R1	04	moeadls	25	0.52626	720.17
R1	04	moeadls	26	0.60139	720.25
R1	04	moeadls	27	0.55285	720.32
R1	04	moeadls	28	0.5168	720.32
R1	04	moeadls	29	0.47581	720.91
R1	04	moeadls	30	0.58496	721.14
R1	05	fbd1	1	0.91384	189.54
R1	05	fbd1	2	0.94693	95.06
R1	05	fbd1	3	0.96699	87.87
R1	05	fbd1	4	0.91734	109.87
R1	05	fbd1	5	0.86517	227.23
R1	05	fbd1	6	0.94321	122.0
R1	05	fbd1	7	0.85841	117.25
R1	05	fbd1	8	0.88514	202.94
R1	05	fbd1	9	0.9248	158.03
R1	05	fbd1	10	0.89995	142.3
R1	05	fbd1	11	0.93219	166.24
R1	05	fbd1	12	0.95315	87.19
R1	05	fbd1	13	0.94874	89.6
R1	05	fbd1	14	0.97987	117.49
R1	05	fbd1	15	0.94855	206.36
R1	05	fbd1	16	0.90334	219.77
R1	05	fbd1	17	0.89309	138.11
R1	05	fbd1	18	0.94652	125.33
R1	05	fbd1	19	0.86802	230.77
R1	05	fbd1	20	0.92741	79.35
R1	05	fbd1	21	0.96524	205.67
R1	05	fbd1	22	0.94768	137.26
R1	05	fbd1	23	0.96467	114.18
R1	05	fbd1	24	0.9105	132.16
R1	05	fbd1	25	0.94815	55.07
R1	05	fbd1	26	0.92736	138.44
R1	05	fbd1	27	0.89047	133.42
R1	05	fbd1	28	0.9182	101.36
R1	05	fbd1	29	0.93036	80.19
R1	05	fbd1	30	0.90887	142.41
R1	05	fbd2	1	0.93061	188.12
R1	05	fbd2	2	0.91821	188.46
R1	05	fbd2	3	0.9326	276.3
R1	05	fbd2	4	0.89629	179.49
R1	05	fbd2	5	0.95703	179.78
R1	05	fbd2	6	0.93322	126.75
R1	05	fbd2	7	0.94674	114.47
R1	05	fbd2	8	0.94604	201.88
R1	05	fbd2	9	0.93825	118.86
R1	05	fbd2	10	0.96781	135.94
R1	05	fbd2	11	0.91823	191.08
R1	05	fbd2	12	0.93665	170.28
R1	05	fbd2	13	0.94052	98.99
R1	05	fbd2	14	0.96772	135.82
R1	05	fbd2	15	0.94472	207.81
R1	05	fbd2	16	0.94138	166.6
R1	05	fbd2	17	0.96398	125.52
R1	05	fbd2	18	0.96891	100.54
R1	05	fbd2	19	0.92943	202.95
R1	05	fbd2	20	0.93666	167.6
R1	05	fbd2	21	0.91608	165.3
R1	05	fbd2	22	0.95893	195.48
R1	05	fbd2	23	0.95359	156.63
R1	05	fbd2	24	0.92648	214.44
R1	05	fbd2	25	0.96875	108.81
R1	05	fbd2	26	0.93773	207.36
R1	05	fbd2	27	0.94268	233.56
R1	05	fbd2	28	0.93626	165.96
R1	05	fbd2	29	0.96386	103.7
R1	05	fbd2	30	0.92053	156.64
R1	05	fbd3	1	0.87035	169.25
R1	05	fbd3	2	0.91119	101.91
R1	05	fbd3	3	0.94896	136.18
R1	05	fbd3	4	0.93239	169.1
R1	05	fbd3	5	0.94628	117.18
R1	05	fbd3	6	0.87677	125.97
R1	05	fbd3	7	0.94309	91.74
R1	05	fbd3	8	0.91444	92.65
R1	05	fbd3	9	0.88618	123.91
R1	05	fbd3	10	0.94625	134.12
R1	05	fbd3	11	0.96882	95.01
R1	05	fbd3	12	0.89735	129.4
R1	05	fbd3	13	0.97126	120.83
R1	05	fbd3	14	0.86031	124.75
R1	05	fbd3	15	0.93238	117.58
R1	05	fbd3	16	0.94643	112.11
R1	05	fbd3	17	0.93856	123.75
R1	05	fbd3	18	0.86126	109.7
R1	05	fbd3	19	0.95251	94.44
R1	05	fbd3	20	0.92457	103.53
R1	05	fbd3	21	0.9265	139.31
R1	05	fbd3	22	0.92428	146.32
R1	05	fbd3	23	0.94903	105.04
R1	05	fbd3	24	0.83061	161.94
R1	05	fbd3	25	0.90427	122.48
R1	05	fbd3	26	0.8913	82.69
R1	05	fbd3	27	0.91336	106.5
R1	05	fbd3	28	0.92585	82.22
R1	05	fbd3	29	0.90136	94.77
R1	05	fbd3	30	0.90758	135.85
R1	05	bd1	1	0.85751	558.85
R1	05	bd1	2	0.84824	388.64
R1	05	bd1	3	0.8443	327.6
R1	05	bd1	4	0.84986	376.42
R1	05	bd1	5	0.94851	267.72
R1	05	bd1	6	0.84298	285.03
R1	05	bd1	7	0.8697	359.05
R1	05	bd1	8	0.91034	400.02
R1	05	bd1	9	0.93151	378.6
R1	05	bd1	10	0.85934	439.92
R1	05	bd1	11	0.82589	370.26
R1	05	bd1	12	0.92226	411.16
R1	05	bd1	13	0.89583	325.81
R1	05	bd1	14	0.97843	373.12
R1	05	bd1	15	0.85163	373.05
R1	05	bd1	16	0.90631	288.34
R1	05	bd1	17	0.91704	362.67
R1	05	bd1	18	0.86641	246.26
R1	05	bd1	19	0.92134	376.7
R1	05	bd1	20	0.86139	563.63
R1	05	bd1	21	0.88291	274.37
R1	05	bd1	22	0.94145	272.75
R1	05	bd1	23	0.84388	460.28
R1	05	bd1	24	0.83371	448.4
R1	05	bd1	25	0.89154	498.25
R1	05	bd1	26	0.86807	363.65
R1	05	bd1	27	0.91856	275.49
R1	05	bd1	28	0.92098	356.71
R1	05	bd1	29	0.90147	274.95
R1	05	bd1	30	0.9332	307.83
R1	05	bd2	1	0.88258	315.45
R1	05	bd2	2	0.9152	259.27
R1	05	bd2	3	0.91507	312.01
R1	05	bd2	4	0.9222	324.5
R1	05	bd2	5	0.90339	310.58
R1	05	bd2	6	0.92778	319.75
R1	05	bd2	7	0.9265	232.28
R1	05	bd2	8	0.92637	319.91
R1	05	bd2	9	0.88027	316.17
R1	05	bd2	10	0.93542	197.15
R1	05	bd2	11	0.92188	269.7
R1	05	bd2	12	0.88296	346.24
R1	05	bd2	13	0.90214	161.11
R1	05	bd2	14	0.92687	305.02
R1	05	bd2	15	0.87243	377.45
R1	05	bd2	16	0.91729	275.71
R1	05	bd2	17	0.8567	391.88
R1	05	bd2	18	0.96298	249.31
R1	05	bd2	19	0.83928	339.11
R1	05	bd2	20	0.91848	272.11
R1	05	bd2	21	0.90351	337.75
R1	05	bd2	22	0.88195	225.36
R1	05	bd2	23	0.92361	318.52
R1	05	bd2	24	0.91576	298.66
R1	05	bd2	25	0.92276	358.82
R1	05	bd2	26	0.92015	290.04
R1	05	bd2	27	0.96514	290.1
R1	05	bd2	28	0.92493	430.39
R1	05	bd2	29	0.85175	263.5
R1	05	bd2	30	0.84783	279.61
R1	05	bd3	1	0.91632	225.49
R1	05	bd3	2	0.91539	236.41
R1	05	bd3	3	0.84224	300.89
R1	05	bd3	4	0.9449	227.12
R1	05	bd3	5	0.84328	293.6
R1	05	bd3	6	0.79504	720.09
R1	05	bd3	7	0.91961	254.92
R1	05	bd3	8	0.90193	209.85
R1	05	bd3	9	0.92568	201.65
R1	05	bd3	10	0.91686	194.7
R1	05	bd3	11	0.91627	198.88
R1	05	bd3	12	0.86133	247.88
R1	05	bd3	13	0.86744	204.28
R1	05	bd3	14	0.89334	207.0
R1	05	bd3	15	0.90763	194.09
R1	05	bd3	16	0.93728	190.25
R1	05	bd3	17	0.92899	196.35
R1	05	bd3	18	0.9182	245.22
R1	05	bd3	19	0.94167	165.12
R1	05	bd3	20	0.90677	217.98
R1	05	bd3	21	0.81985	422.38
R1	05	bd3	22	0.84498	262.46
R1	05	bd3	23	0.9248	400.71
R1	05	bd3	24	0.86819	169.72
R1	05	bd3	25	0.9286	187.85
R1	05	bd3	26	0.88191	209.47
R1	05	bd3	27	0.88135	211.22
R1	05	bd3	28	0.86881	186.33
R1	05	bd3	29	0.89726	145.04
R1	05	bd3	30	0.82431	287.25
R1	05	moeadls	1	0.90311	208.57
R1	05	moeadls	2	0.87891	334.63
R1	05	moeadls	3	0.88518	301.23
R1	05	moeadls	4	0.87966	322.87
R1	05	moeadls	5	0.79512	721.01
R1	05	moeadls	6	0.89202	282.56
R1	05	moeadls	7	0.8576	537.08
R1	05	moeadls	8	0.80949	722.28
R1	05	moeadls	9	0.87881	516.86
R1	05	moeadls	10	0.80518	687.96
R1	05	moeadls	11	0.84983	255.61
R1	05	moeadls	12	0.85584	550.05
R1	05	moeadls	13	0.82917	644.55
R1	05	moeadls	14	0.85455	493.66
R1	05	moeadls	15	0.84004	584.33
R1	05	moeadls	16	0.84831	469.57
R1	05	moeadls	17	0.81437	574.66
R1	05	moeadls	18	0.88578	335.07
R1	05	moeadls	19	0.86126	287.02
R1	05	moeadls	20	0.86828	396.01
R1	05	moeadls	21	0.91593	268.65
R1	05	moeadls	22	0.8249	591.02
R1	05	moeadls	23	0.90259	374.73
R1	05	moeadls	24	0.91542	393.07
R1	05	moeadls	25	0.8738	325.2
R1	05	moeadls	26	0.86687	387.6
R1	05	moeadls	27	0.92094	352.63
R1	05	moeadls	28	0.85907	425.73
R1	05	moeadls	29	0.88213	347.37
R1	05	moeadls	30	0.81359	466.4
R1	06	fbd1	1	0.88978	134.47
R1	06	fbd1	2	0.87791	205.77
R1	06	fbd1	3	0.93922	148.23
R1	06	fbd1	4	0.84889	221.68
R1	06	fbd1	5	0.89716	133.22
R1	06	fbd1	6	0.89947	156.49
R1	06	fbd1	7	0.90919	171.26
R1	06	fbd1	8	0.77991	721.37
R1	06	fbd1	9	0.87937	173.85
R1	06	fbd1	10	0.86692	268.79
R1	06	fbd1	11	0.90711	137.71
R1	06	fbd1	12	0.92697	183.05
R1	06	fbd1	13	0.89819	212.03
R1	06	fbd1	14	0.85034	188.5
R1	06	fbd1	15	0.7976	720.13
R1	06	fbd1	16	0.89434	153.54
R1	06	fbd1	17	0.8782	154.29
R1	06	fbd1	18	0.87627	264.14
R1	06	fbd1	19	0.88287	148.81
R1	06	fbd1	20	0.9261	130.85
R1	06	fbd1	21	0.96368	167.27
R1	06	fbd1	22	0.83306	286.74
R1	06	fbd1	23	0.89951	208.54
R1	06	fbd1	24	0.86283	169.66
R1	06	fbd1	25	0.86883	615.32
R1	06	fbd1	26	0.8976	247.82
R1	06	fbd1	27	0.93826	119.42
R1	06	fbd1	28	0.85679	128.1
R1	06	fbd1	29	0.86938	195.63
R1	06	fbd1	30	0.89751	162.08
R1	06	fbd2	1	0.95713	204.43
R1	06	fbd2	2	0.97476	146.51
R1	06	fbd2	3	0.83267	604.66
R1	06	fbd2	4	0.94168	246.34
R1	06	fbd2	5	0.87353	276.15
R1	06	fbd2	6	0.8134	232.23
R1	06	fbd2	7	0.91213	181.71
R1	06	fbd2	8	0.95219	147.07
R1	06	fbd2	9	0.85532	229.29
R1	06	fbd2	10	0.85345	593.92
R1	06	fbd2	11	0.87957	224.18
R1	06	fbd2	12	0.90607	186.32
R1	06	fbd2	13	0.94061	255.76
R1	06	fbd2	14	0.9422	169.55
R1	06	fbd2	15	0.91114	170.14
R1	06	fbd2	16	0.89784	199.75
R1	06	fbd2	17	0.88471	145.42
R1	06	fbd2	18	0.86366	264.98
R1	06	fbd2	19	0.86861	206.11
R1	06	fbd2	20	0.93587	218.39
R1	06	fbd2	21	0.89185	212.73
R1	06	fbd2	22	0.90934	245.91
R1	06	fbd2	23	0.91652	251.98
R1	06	fbd2	24	0.87472	326.08
R1	06	fbd2	25	0.816	352.94
R1	06	fbd2	26	0.9281	155.22
R1	06	fbd2	27	0.82395	350.56
R1	06	fbd2	28	0.88163	472.0
R1	06	fbd2	29	0.89855	256.99
R1	06	fbd2	30	0.87827	236.58
R1	06	fbd3	1	0.91421	209.18
R1	06	fbd3	2	0.86988	137.76
R1	06	fbd3	3	0.82417	330.31
R1	06	fbd3	4	0.88613	447.85
R1	06	fbd3	5	0.82502	248.33
R1	06	fbd3	6	0.89974	229.25
R1	06	fbd3	7	0.91947	163.43
R1	06	fbd3	8	0.83054	341.07
R1	06	fbd3	9	0.82848	150.5
R1	06	fbd3	10	0.84025	255.2
R1	06	fbd3	11	0.84466	148.6
R1	06	fbd3	12	0.86631	228.72
R1	06	fbd3	13	0.8841	243.39
R1	06	fbd3	14	0.90196	189.11
R1	06	fbd3	15	0.87105	151.24
R1	06	fbd3	16	0.86378	212.48
R1	06	fbd3	17	0.79411	720.69
R1	06	fbd3	18	0.90061	231.02
R1	06	fbd3	19	0.9569	202.92
R1	06	fbd3	20	0.97229	198.08
R1	06	fbd3	21	0.8599	176.95
R1	06	fbd3	22	0.92656	239.54
R1	06	fbd3	23	0.79683	721.59
R1	06	fbd3	24	0.8956	185.31
R1	06	fbd3	25	0.85875	257.74
R1	06	fbd3	26	0.97297	139.12
R1	06	fbd3	27	0.91524	138.36
R1	06	fbd3	28	0.90387	198.07
R1	06	fbd3	29	0.95791	149.41
R1	06	fbd3	30	0.87849	192.85
R1	06	bd1	1	0.87289	502.83
R1	06	bd1	2	0.92086	336.6
R1	06	bd1	3	0.81732	695.67
R1	06	bd1	4	0.85478	386.59
R1	06	bd1	5	0.87763	402.46
R1	06	bd1	6	0.90189	328.14
R1	06	bd1	7	0.87493	385.27
R1	06	bd1	8	0.7425	720.81
R1	06	bd1	9	0.86561	389.42
R1	06	bd1	10	0.96064	437.96
R1	06	bd1	11	0.84666	541.61
R1	06	bd1	12	0.83864	332.31
R1	06	bd1	13	0.8912	365.74
R1	06	bd1	14	0.90759	443.51
R1	06	bd1	15	0.90273	357.41
R1	06	bd1	16	0.91069	355.04
R1	06	bd1	17	0.90958	362.66
R1	06	bd1	18	0.84981	418.16
R1	06	bd1	19	0.84136	372.79
R1	06	bd1	20	0.84309	418.97
R1	06	bd1	21	0.84122	406.34
R1	06	bd1	22	0.82254	307.55
R1	06	bd1	23	0.90139	457.85
R1	06	bd1	24	0.915	420.89
R1	06	bd1	25	0.83995	471.46
R1	06	bd1	26	0.79909	721.8
R1	06	bd1	27	0.83559	420.78
R1	06	bd1	28	0.85364	417.02
R1	06	bd1	29	0.81753	593.51
R1	06	bd1	30	0.86525	448.87
R1	06	bd2	1	0.86442	264.39
R1	06	bd2	2	0.89548	343.13
R1	06	bd2	3	0.92095	253.38
R1	06	bd2	4	0.85912	639.4
R1	06	bd2	5	0.87475	412.03
R1	06	bd2	6	0.91894	367.27
R1	06	bd2	7	0.85555	435.06
R1	06	bd2	8	0.84372	385.9
R1	06	bd2	9	0.88237	361.67
R1	06	bd2	10	0.89796	299.57
R1	06	bd2	11	0.81851	537.35
R1	06	bd2	12	0.88352	211.58
R1	06	bd2	13	0.86036	589.1
R1	06	bd2	14	0.94147	387.97
R1	06	bd2	15	0.86253	381.97
R1	06	bd2	16	0.88734	345.5
R1	06	bd2	17	0.96697	315.19
R1	06	bd2	18	0.95676	194.26
R1	06	bd2	19	0.88748	426.86
R1	06	bd2	20	0.77233	720.68
R1	06	bd2	21	0.87592	400.52
R1	06	bd2	22	0.88197	413.78
R1	06	bd2	23	0.81006	454.14
R1	06	bd2	24	0.92323	391.01
R1	06	bd2	25	0.88861	451.24
R1	06	bd2	26	0.90987	285.67
R1	06	bd2	27	0.84483	347.84
R1	06	bd2	28	0.77803	720.27
R1	06	bd2	29	0.89406	519.27
R1	06	bd2	30	0.88731	338.47
R1	06	bd3	1	0.75809	720.02
R1	06	bd3	2	0.85188	608.17
R1	06	bd3	3	0.75845	720.04
R1	06	bd3	4	0.77741	720.29
R1	06	bd3	5	0.76409	720.01
R1	06	bd3	6	0.89551	308.4
R1	06	bd3	7	0.84108	656.13
R1	06	bd3	8	0.84374	289.11
R1	06	bd3	9	0.78317	720.04
R1	06	bd3	10	0.83315	280.7
R1	06	bd3	11	0.76878	720.29
R1	06	bd3	12	0.85033	192.11
R1	06	bd3	13	0.87396	359.81
R1	06	bd3	14	0.82393	361.73
R1	06	bd3	15	0.80266	527.78
R1	06	bd3	16	0.77876	720.14
R1	06	bd3	17	0.80388	352.4
R1	06	bd3	18	0.79143	720.4
R1	06	bd3	19	0.85339	333.09
R1	06	bd3	20	0.73034	720.27
R1	06	bd3	21	0.8819	250.65
R1	06	bd3	22	0.8225	345.2
R1	06	bd3	23	0.87055	352.63
R1	06	bd3	24	0.82719	372.65
R1	06	bd3	25	0.90598	281.42
R1	06	bd3	26	0.75417	720.36
R1	06	bd3	27	0.77996	721.59
R1	06	bd3	28	0.83489	222.23
R1	06	bd3	29	0.74145	720.01
R1	06	bd3	30	0.80235	661.04
R1	06	moeadls	1	0.8187	637.48
R1	06	moeadls	2	0.7762	720.03
R1	06	moeadls	3	0.8154	624.79
R1	06	moeadls	4	0.72463	721.11
R1	06	moeadls	5	0.69566	720.15
R1	06	moeadls	6	0.7262	721.05
R1	06	moeadls	7	0.79307	721.32
R1	06	moeadls	8	0.73079	720.84
R1	06	moeadls	9	0.74932	720.24
R1	06	moeadls	10	0.70359	721.25
R1	06	moeadls	11	0.71143	720.67
R1	06	moeadls	12	0.7246	720.04
R1	06	moeadls	13	0.77719	720.13
R1	06	moeadls	14	0.82102	653.33
R1	06	moeadls	15	0.79181	720.39
R1	06	moeadls	16	0.7367	720.6
R1	06	moeadls	17	0.83167	464.1
R1	06	moeadls	18	0.77962	720.29
R1	06	moeadls	19	0.694	720.96
R1	06	moeadls	20	0.7583	720.01
R1	06	moeadls	21	0.76402	720.74
R1	06	moeadls	22	0.72947	721.31
R1	06	moeadls	23	0.78182	720.91
R1	06	moeadls	24	0.72491	722.0
R1	06	moeadls	25	0.7885	720.63
R1	06	moeadls	26	0.77975	721.01
R1	06	moeadls	27	0.81031	605.25
R1	06	moeadls	28	0.79739	721.19
R1	06	moeadls	29	0.78079	721.35
R1	06	moeadls	30	0.76609	720.24
R1	07	fbd1	1	0.76579	720.08
R1	07	fbd1	2	0.83265	617.91
R1	07	fbd1	3	0.793	720.51
R1	07	fbd1	4	0.91832	259.65
R1	07	fbd1	5	0.78305	720.24
R1	07	fbd1	6	0.86448	255.64
R1	07	fbd1	7	0.86041	195.7
R1	07	fbd1	8	0.8966	346.18
R1	07	fbd1	9	0.8111	282.86
R1	07	fbd1	10	0.85407	350.35
R1	07	fbd1	11	0.79708	720.26
R1	07	fbd1	12	0.62382	720.98
R1	07	fbd1	13	0.8862	416.93
R1	07	fbd1	14	0.91922	381.06
R1	07	fbd1	15	0.85634	464.27
R1	07	fbd1	16	0.72877	720.68
R1	07	fbd1	17	0.86493	222.85
R1	07	fbd1	18	0.79274	720.29
R1	07	fbd1	19	0.8776	344.96
R1	07	fbd1	20	0.6184	720.06
R1	07	fbd1	21	0.87217	449.52
R1	07	fbd1	22	0.82512	298.07
R1	07	fbd1	23	0.80613	620.26
R1	07	fbd1	24	0.83462	343.33
R1	07	fbd1	25	0.84865	401.23
R1	07	fbd1	26	0.92329	458.57
R1	07	fbd1	27	0.94492	316.91
R1	07	fbd1	28	0.90248	264.08
R1	07	fbd1	29	0.98934	206.35
R1	07	fbd1	30	0.97079	354.27
R1	07	fbd2	1	0.92872	344.75
R1	07	fbd2	2	0.95722	388.09
R1	07	fbd2	3	0.89181	334.11
R1	07	fbd2	4	0.86222	414.24
R1	07	fbd2	5	0.80296	685.36
R1	07	fbd2	6	0.74706	721.62
R1	07	fbd2	7	0.70389	720.44
R1	07	fbd2	8	0.8206	431.87
R1	07	fbd2	9	0.87398	502.87
R1	07	fbd2	10	0.85815	370.5
R1	07	fbd2	11	0.90157	315.46
R1	07	fbd2	12	0.7921	720.28
R1	07	fbd2	13	0.89253	583.98
R1	07	fbd2	14	0.84594	519.19
R1	07	fbd2	15	0.86422	306.65
R1	07	fbd2	16	0.88212	276.77
R1	07	fbd2	17	0.89932	461.65
R1	07	fbd2	18	1.00608	285.44
R1	07	fbd2	19	0.83915	493.87
R1	07	fbd2	20	0.84028	521.65
R1	07	fbd2	21	0.99295	369.89
R1	07	fbd2	22	0.72198	721.42
R1	07	fbd2	23	0.89388	304.11
R1	07	fbd2	24	0.77355	721.21
R1	07	fbd2	25	0.80341	692.37
R1	07	fbd2	26	0.75818	720.09
R1	07	fbd2	27	0.8568	347.79
R1	07	fbd2	28	0.92601	332.95
R1	07	fbd2	29	0.83644	556.77
R1	07	fbd2	30	0.75637	721.14
R1	07	fbd3	1	0.78939	720.14
R1	07	fbd3	2	0.77627	720.07
R1	07	fbd3	3	0.83236	349.19
R1	07	fbd3	4	0.89751	308.77
R1	07	fbd3	5	0.8862	264.71
R1	07	fbd3	6	0.76044	720.06
R1	07	fbd3	7	0.90791	298.77
R1	07	fbd3	8	0.69711	723.24
R1	07	fbd3	9	0.71593	721.22
R1	07	fbd3	10	0.81472	362.56
R1	07	fbd3	11	0.82241	270.75
R1	07	fbd3	12	0.84142	393.35
R1	07	fbd3	13	0.85362	375.83
R1	07	fbd3	14	0.7826	720.58
R1	07	fbd3	15	0.88574	296.16
R1	07	fbd3	16	0.83191	244.73
R1	07	fbd3	17	0.76315	721.27
R1	07	fbd3	18	0.89479	283.76
R1	07	fbd3	19	0.76813	720.96
R1	07	fbd3	20	0.83825	231.15
R1	07	fbd3	21	0.80794	282.7
R1	07	fbd3	22	0.77944	720.04
R1	07	fbd3	23	0.86448	359.23
R1	07	fbd3	24	0.71927	720.83
R1	07	fbd3	25	0.90248	243.46
R1	07	fbd3	26	0.83191	303.26
R1	07	fbd3	27	0.81291	338.47
R1	07	fbd3	28	0.73737	720.25
R1	07	fbd3	29	0.83915	449.39
R1	07	fbd3	30	0.7921	721.12
R1	07	bd1	1	0.77763	720.2
R1	07	bd1	2	0.7256	720.93
R1	07	bd1	3	0.88936	372.0
R1	07	bd1	4	0.85815	480.63
R1	07	bd1	5	0.8387	458.23
R1	07	bd1	6	0.89117	428.44
R1	07	bd1	7	0.94455	395.04
R1	07	bd1	8	0.78305	720.16
R1	07	bd1	9	0.72742	720.07
R1	07	bd1	10	0.7152	722.71
R1	07	bd1	11	0.74634	720.0
R1	07	bd1	12	0.64807	720.74
R1	07	bd1	13	0.64146	720.91
R1	07	bd1	14	0.70888	720.58
R1	07	bd1	15	0.83507	575.11
R1	07	bd1	16	0.79481	720.06
R1	07	bd1	17	0.92012	387.78
R1	07	bd1	18	0.79889	721.7
R1	07	bd1	19	0.75365	720.04
R1	07	bd1	20	0.7817	720.06
R1	07	bd1	21	0.7541	721.31
R1	07	bd1	22	0.83734	718.94
R1	07	bd1	23	0.8871	412.51
R1	07	bd1	24	0.8491	467.03
R1	07	bd1	25	0.90746	547.34
R1	07	bd1	26	0.79346	720.44
R1	07	bd1	27	0.6582	720.75
R1	07	bd1	28	0.8396	423.11
R1	07	bd1	29	0.74868	720.18
R1	07	bd1	30	0.79572	720.58
R1	07	bd2	1	0.76723	720.07
R1	07	bd2	2	0.85091	546.27
R1	07	bd2	3	0.81879	520.63
R1	07	bd2	4	0.81426	689.25
R1	07	bd2	5	0.80386	720.07
R1	07	bd2	6	0.97938	554.62
R1	07	bd2	7	0.83689	466.01
R1	07	bd2	8	0.67448	720.57
R1	07	bd2	9	0.80749	534.04
R1	07	bd2	10	0.75727	720.08
R1	07	bd2	11	0.87353	520.19
R1	07	bd2	12	0.83236	698.39
R1	07	bd2	13	0.81381	689.04
R1	07	bd2	14	0.81155	529.49
R1	07	bd2	15	0.84865	586.56
R1	07	bd2	16	0.6568	720.69
R1	07	bd2	17	0.85362	487.43
R1	07	bd2	18	0.66861	720.62
R1	07	bd2	19	0.91379	411.65
R1	07	bd2	20	0.89977	629.38
R1	07	bd2	21	0.91967	556.8
R1	07	bd2	22	0.73194	720.08
